product_id,handle,title,status,vendor,collections,variant_ids,skus
5897318531233,plug-in-pendant-with-dimmer-switch-4m-fabric-cable-diamond-cage-lighting-kit,Dimmer Switch 4m Rubber Cable Lamp Light Set With Shades ~1862,ACTIVE,LEDSone,recommended-products-seguno|new-arrivals|plugin-lighting|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|plug-in-lighting-offer|all-products|avada-email-marketing-best-sellers|new-transformer-optimize|best-offers-products|all_products|under-25|all-products-1|best-deals|modern-shine-lighting|luxury-lighting-collection|hot-picks|modern-home-lights|shining-radiance|top-selling-lighting-product|top-products|for-shopify-performance-tracking|2026-mega-lighting-sale,37077835710625|37077835743393|37077835776161|37077835808929|37077835874465|37077835907233|37077835841697,PSDS4BMBBM+WCDTBL+LDG95E274|PSDS4BMBBM+WCDTRE+LDMG95E274|PSDS4BMBBM+WCDTWH+LDMG95E274|PSDS4BMBBM+WCDTBM+LDMG95E274|PSDS4BMBBM+WCDTGD+LDMG95E274|PSDS4BMBBM+WCDTGR+LDMG95E274|PSDS4BMBBM+WCDTYE+LDMG95E274
5901236895905,3-way-cone-shades-ceiling-pendant-light-metal-pipe-e27-light-fixtures,Metal Water Pipe Vintage Light Fitting 3 Lamp ~1861,ACTIVE,LEDSone,recommended-products-seguno|pipe-lighting|new-arrivals|new-collection|new-collections-satin-nickel|catalog_lampshades|brushed-lighting|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|buy-one-get-second-20-off|kitchen-lighting|bedroom-lighting|vintage-lighting|indoor-lighting|indoor-led-lights|office-lighting|decorative-lights|cafe-restaurants|vintage-fitting-best-offer|lighting-kit-parts|pipe-lights-for-kitchen-lights|pipe-lights-for-cafe-restaurant|ceiling-pipe-lights|globofilter-best-selling-products-index|pipe-light-sales|latest-pendent-shade|all-products|avada-email-marketing-best-sellers|top-sell-2021|top-selling-pendant-lights-collection|best-products-24-s|bselltm|all_products|all-products-1|free-uk-shipping|top-products|for-shopify-performance-tracking|pool-table-lights,44687273558266|44687273623802|44687273689338|44687273754874|44687273591034|44687273656570|44687273722106|44687273787642,PLADBC|PLADRR|PLADBS|PLADBM|PLADBC+ICST64E273PK|PLADRR+ICST64E273PK|ENC1509|PLADBM+ICST64E273PK
5901236928673,3-head-retro-vintage-loft-industrial-rust-metal-water-pipe-rustic-red,Industrial Retro Texas Style 3 Way Pipe Ceiling Light E27~1860,ACTIVE,LEDSone,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_lampshades|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|top-products|for-shopify-performance-tracking|industrial-lighting-collection|industrial-lighting,37092044505249,PLHCRR
5901236961441,brushed-copper-3-head-loft-industrial-water-pipe-pendant-light-e27-lamp,3 Head Loft Industrial Ceiling Light E27 Lamp~1859,ACTIVE,LEDSone,bsell-06|all-products-1|free-uk-shipping|best-deals|value-light|hot-picks|modern-home-lights|lights-parts|for-shopify-performance-tracking,56475370488194|56475370520962,CRFF500BM+LHNDE27BM2PK+LHNSE27BM+LSFT220BM3PK|ENC6187
5901237026977,brushed-silver-vintage-pipe-hanging-light-fixture-3-heads-metal-pendant-lamp,Vintage Pipe Hanging Lights Silver Fixture 3 Heads Metal Lamp~1858,ACTIVE,LEDSone,recommended-products-seguno|pipe-lighting|new-arrivals|new-collection|new-collections-satin-nickel|sale|catalog_lampshades|brushed-lighting|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|buy-one-get-second-20-off|kitchen-lighting|vintage-lighting|office-lighting|decorative-lights|cafe-restaurants|vintage-fitting-best-offer|lighting-kit-parts|pipe-lights-for-kitchen-lights|wall-lights-for-wood-lights|pipe-lights-for-cafe-restaurant|ceiling-pipe-lights|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|best-deals|modern-home-lights|radiant-illumination|top-products|lights-parts|for-shopify-performance-tracking,44682224763130|44682224795898|44682224828666,PLHCBS|PLHCBC|PLHCRR
5904918347937,front-fitting-single-point-yellow-brass-color-outlet-ceiling,Front Fitting Single Point Yellow Brass Color Outlet Ceiling~1857,ACTIVE,LEDSone,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|50-orders|all_products|under-25|all-products-1|best-deals|luxury-lighting-collection|hot-picks|modern-home-lights|shining-radiance|top-products|for-shopify-performance-tracking,37114203046049,CRFF100YB
5907435323553,rustic-red-industrial-metal-ceiling-pendant-shade-hanging-retro-light,Rustic Red Industrial Metal Ceiling Pendant Shade Hanging Retro Light~1856,ACTIVE,LEDSone,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_lampshades|vintage-fittings-for-pendant-lights|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|lighting-accessories,37126834552993,CRSF100RR+PHCH1PBRRR+LSCY210RR
5907435389089,brushed-silver-retro-pendant-shade-metal-style-lampshade,Brushed Silver Retro Pendant Shade Metal Style pendant light~1855,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|pendant-lights|new-arrivals|new-collection|sale|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|pendant-lightss|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|lighting-accessories,37126834618529,CRSF100BS+PHCH1PBRBS+LSCY210BS
5907435487393,pendant-lamp-industrial-lamp-dome-brushed-copper-hanging-lamp,Industrial  Brushed Copper Dome Pendant Hanging Lamp~1854,ACTIVE,LEDSone,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_others|brushed-lighting|capture-15-offer-if-you-order-more-than-50-quantity|vintage-fittings-for-pendant-lights|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|bank-holiday-special-off|all_products|under-25|all-products-1|best-deals|value-light|modern-home-lights|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|ph-products,37126835077281,CRSF100BC+PHCH1PBRBC+LSCY210BC
5907435552929,modern-black-ceiling-light-shade-pendant-metal-dome-lamp-light,Modern Black Ceiling Light Shade Pendant Metal Dome Lamp Light~1853,ACTIVE,LEDSone,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|pendant-lightss|best-deals|value-light|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|shining-radiance|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking,37126835273889,CRSF100BM+PHCH1BMRBM+LSCY210BM
5907634290849,wall-light-with-switch-indoor-wall-industrial-vintage-wall-lamp-with-plug-swing-arm-rotating-e27-black,Living Room Black Metal Wall Light Fixture~1852,ACTIVE,LEDSone,recommended-products-seguno|lampshades|new-arrivals|new-collection|catalog_lampshades|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting,37127596966049,CRSF100BM+WSCH135BM+LSCY210BM
5907634487457,black-wall-sconce-light-wall-mounted-plug-in-wall-light,Black wall sconce light Wall mounted Plug in wall light~1851,ACTIVE,LEDSone,recommended-products-seguno|lampshades|new-arrivals|new-collection|20-off|catalog_lampshades|plug-in-wall-light|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|all-products-1|best-deals|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|radiant-illumination|shining-radiance|top-products|lights-parts|for-shopify-performance-tracking|commercial-lighting-for-restaurants-uk,37127597162657,ENC670
5911742775457,yellow-retro-pendant-light-industrial-lights-40cm-metal-shade-chandelier,Yellow Retro Pendant Light Industrial Lights 40cm Metal Shade Chandelier~1850,ACTIVE,LEDSone,recommended-products-seguno|lampshades|new-arrivals|new-collection|catalog_lampshades|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|best-deals|glow-mode-on-1|modern-radiant-lighting|luminous-deals-glow-up-your-savings|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|top-sellers-best-industrial-lighting|industrial-lighting,37141203812513,CRSF100BM+PHSH1PBRYB+LSDO400YE
5911743070369,white-modern-pendant-light-shade-ceiling-suspension-lamp-half-40cm-dome,White Modern Pendant Light Shade Ceiling Suspension Lamp Half 40cm Dome~1849,ACTIVE,LEDSone,recommended-products-seguno|lampshades|new-arrivals|new-collection|catalog_lampshades|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|best-deals|glow-mode-on-1|shop-lighting|luminous-deals-glow-up-your-savings|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting,37141204959393,CRSF100BM+PHSH1PBRYB+LSDO400WH
5911743234209,red-retro-metal-cafe-diner-ceiling-light-pendant-lampshade,Red Retro Metal Cafe Diner Ceiling Light Pendant Lampshade~1848,ACTIVE,LEDSone,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|best-deals|top-ceiling-lights-fixtures-pendant-lighting|glow-mode-on-1|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting,37141205680289,CRSF100BM+PHSH1PBRYB+LSDO400RE
5911743529121,orange-metal-ceiling-lampshade-pendant-light-shade-40cm,Orange Metal Ceiling Lampshade Pendant Light Shade 40cm~1847,ACTIVE,LEDSone,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|sale|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|pendant-lightss|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|industrial-vintage-lighting|lighting-accessories,37141207777441,CRSF100BM+PHSH1PBRYB+LSDO400OR
5911743856801,grey-metal-ceiling-light-pendant-shade-retro-lampshade,Grey Metal Ceiling Light Pendant Shade Retro Lampshade~1846,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|pendant-lightss|modern-radiant-lighting|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|industrial-lighting-collection|industrial-lighting,37141208924321,CRSF100BM+PHSH1PBRYB+LSDO400GY
5911744282785,40cm-black-metal-dome-pendant-light,Modern Large Ceiling Black Metal Dome Pendant Light ~1845,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|pendant-lights|new-arrivals|ceiling-lighting|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|living-or-dining-room-lighting|indoor-lighting|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|best-deals|top-ceiling-lights-fixtures-pendant-lighting|glow-mode-on-1|modern-radiant-lighting|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|lighting-collection|premium-lighting|best-sellers|top-sellers-best-industrial-lighting|industrial-lighting,37141209710753,CRSF100BM+PHSH1PBRYB+LSDO400BM
5911744446625,light-blue-mettal-40cm-ceiling-lamp-pendant-light,Light Blue Mettal 40cm Ceiling Lamp Pendant Light~1844,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|pendant-lightss|best-deals|hot-picks|shop-lighting|modern-home-lights|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|lights-parts|for-shopify-performance-tracking,37141210464417,CRSF100BM+PHSH1PBRYB+LSDO400BT
5911744643233,modern-gloss-royal-blue-metal-dome-ceiling-pendant-light,Modern Gloss Royal Blue Metal Dome Ceiling Pendant Light~1843,ACTIVE,LEDSone,recommended-products-seguno|lampshades|pendant-lights|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|vendor-products-cable-batch-3|all_products|under-25|all-products-1|pendant-lightss|value-light|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|electrical-lighting,37141210923169,CRSF100BM+PHSH1PBRYB+LSDO400BT
5928354250913,pipe-lighting-accessories-iron-cup,Iron Cup pipe fittings and pipe steam~1842,ACTIVE,LEDSone,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|conduit-3-4-inch-system|all-products-1|top-products|for-shopify-performance-tracking|lighting-accessories,37208303468705,PCRNCP
5928354316449,pipe-lighting-accessories-iron-45elbow,iron 45 Elbow Black Malleable Iron Pipe Fittings~1841,ACTIVE,LEDSone,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|diy-tools|globofilter-best-selling-products-index|lamp-spare-parts-sales|all-products|avada-email-marketing-best-sellers|black-pipe-fittings-tubing|all_products|under-25|conduit-3-4-inch-system|all-products-1|luxury-lighting-collection|hot-picks|modern-home-lights|home-lighting-sale-uk|radiant-illumination|shining-radiance|top-products|lights-parts|for-shopify-performance-tracking|commercial-lighting-for-restaurants-uk,37208303534241,PCRN45EL
5928354381985,pipe-lighting-accessories-iron-90elbow,90 Elbow Black Malleable Iron Pipe Fittings ~1840,ACTIVE,LEDSone,test-pipe-light-accessories-1|test-pipe-light-accessories|all-products-1|best-deals|modern-shine-lighting|modern-radiant-lighting|top-accessories|for-shopify-performance-tracking|best-sellers|industrial-lighting,37208304353441,PCRN90EL
5928354414753,pipe-lighting-accessories-iron-tee,3/4 Inch 3 Way Iron Tee Section Pipe Fitting for Industrial DIY Handicrafts~1839,DRAFT,LEDSone,test-pipe-light-accessories-1|test-pipe-light-accessories|all-products-1|value-light|top-accessories|for-shopify-performance-tracking|industrial-vintage-lighting,37208304386209,PCRNTC
5928354447521,pipe-lighting-accessories-iron-hex-nipple,Iron Thread Hex Nipple Pipe lighting accessories~1838,ACTIVE,LEDSone,recommended-products-seguno|test-pipe-light-accessories-1|new-arrivals|new-collection|pipe-lighting-accessories|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|accessories|diy-tools|globofilter-best-selling-products-index|lamp-spare-parts-sales|all-products|avada-email-marketing-best-sellers|test-pipe-light-accessories|all_products|under-25|conduit-3-4-inch-system|all-products-1|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|shining-radiance|top-selling-lighting-product|top-products|top-accessories|for-shopify-performance-tracking,37208304418977,PCRNHN
5928354513057,pipe-lighting-accessories-iron-stright,Pipe fitting accessories Straight Malleable Iron Connector~1837,ACTIVE,LEDSone,recommended-products-seguno|test-pipe-light-accessories-1|new-arrivals|new-collection|pipe-lighting-accessories|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|accessories|diy-tools|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|test-pipe-light-accessories|all_products|under-25|conduit-3-4-inch-system|all-products-1|shop-lighting|top-products|top-accessories|for-shopify-performance-tracking|electrical-cable-connectors|industrial-lighting-collection|industrial-lighting,37208304615585,PCRNSR
5928354545825,pipe-lighting-accessories-iron-5way-cross,Industrial Malleable Iron 5 Way Pipe Fitting Cross 3/4 Inch~1836,ACTIVE,LEDSone,all-products-1|for-shopify-performance-tracking|lighting-collection,37208304648353,PCRN5WC
5928354611361,pipe-lighting-accessories-iron-6way-cross,LEDSone industrial vintage 6 Way Pipe Fitting Malleable Iron Black Outlet~1835,ACTIVE,LEDSone,recommended-products-seguno|test-pipe-light-accessories-1|new-arrivals|new-collection|pipe-lighting-accessories|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|accessories|diy-tools|pipe-fitting-accessories-best-off|globofilter-best-selling-products-index|lamp-spare-parts-sales|all-products|avada-email-marketing-best-sellers|test-pipe-light-accessories|all_products|under-25|conduit-3-4-inch-system|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|top-products|top-accessories|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting|commercial-lighting-for-restaurants-uk,37208304844961,PCRN6WC
