page_url,target_keyword,impressions,clicks,ctr_pct,avg_position
https://ledsone.co.uk/collections/all/products/black-e27-fitting-vintage-industrial-lamp-light-bulb-holder-antique-retro-edison-bulb?_pos=22&_fid=c6be02525&_ss=c,retro ferrowatt festoon lamp,3,0,0,51.3
https://ledsone.co.uk/collections/all/vintage-bulbs,,3,0,0,10.3
https://ledsone.co.uk/collections/all?filter.p.m.custom.model=Metal+Shade,led metal,3,0,0,75.3
https://ledsone.co.uk/collections/catalog_lampshades/rattan-lamp,,3,0,0,13
https://ledsone.co.uk/collections/ceiling-lighting/decorative-lights,induction lighting fixtures,3,0,0,87
https://ledsone.co.uk/collections/celing-rosre-b/products/new-led-recessed-ceiling-round-panel-down-light-5w-cool-white-warm-white?variant=40294591824033&currency=GBP,,3,0,0,4.7
https://ledsone.co.uk/collections/hemp-lights-for-kitchen-lights,,3,0,0,6.7
https://ledsone.co.uk/collections/home-improvement-products,,3,0,0,7
https://ledsone.co.uk/collections/luminous-deals-glow-up-your-savings/products/plug-in-metal-swing-arm-wall-light-modern-industrial-uk-5697?variant=54931981402498&currency=GBP,,3,0,0,11.3
https://ledsone.co.uk/collections/new-products,ledsone,3,0,0,2
https://ledsone.co.uk/collections/pendant-lights/products/3-head-modern-chrome-ceiling-pendant-light-fitting-pendant-hanging-chandelier?variant=35521696825505&shpxid=2ad45854-37ad-422c-802d-e946cd669348,,3,0,0,11
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&variant=45380373643514,led dome,3,0,0,70
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.ceilingrose_type=Round+Shape&filter.p.m.custom.colour=French+Gold&filter.p.m.custom.core=Pendant+Light&filter.p.m.custom.model=Cage+Pendant&filter.p.m.custom.size=Dia%2F17cm&filter.p.m.custom.wattage=60W&variant=45380374167802,pendant light round,3,0,0,62.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.ceilingrose_type=Round+Shape&filter.p.m.custom.core=Pendant+Light&filter.p.m.custom.model=Cage+Pendant&filter.p.m.custom.size=Dia%2F17cm&variant=45380374167802,pendant light round,3,0,0,59
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.model=Shade+Pendant&variant=45380373676282,circular suspended light,3,0,0,61
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.colour=Multi+colour&filter.p.m.custom.size=Dia%2F10cm&variant=45380373807354,custom rectangle suspended led lighting,3,0,0,43.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.colour=Multi+colour&filter.p.m.custom.style=Industrial&variant=45380373807354,custom rectangle suspended led lighting,3,0,0,46
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.materials=Metal&variant=45380374102266,bespoke rectangle led,3,0,0,53.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round&variant=45380373643514,large round pendant light,3,0,0,63
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Gold&filter.p.m.custom.core=Pendant+light&variant=45380374200570,gold led lighting,3,0,0,53
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Purple&variant=45380374135034,purple light pendant,3,0,0,31.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=3+Core&variant=45380374102266,custom octagon suspended led lighting,3,0,0,57.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.model=Trendy+Pendant+light&filter.p.m.custom.size=1m&variant=45380374102266,adjustable pendant lights,3,0,0,56.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.size=Dia%2F6cm&variant=45380373872890,suspension led lighting,3,0,0,78
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.holder_=E27&variant=45380373840122,dimmable led pendant light,3,0,0,56.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.length=1M&filter.p.m.custom.model=Trendy+Pendant+light&filter.p.m.custom.style=Modern&variant=45380374102266,,3,0,0,12
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.materials=Metal&filter.p.m.custom.model=Cage+Pendant&variant=45380374102266,custom octagon suspended led lighting,3,0,0,48.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.model=Shade+Pendant&variant=45380373807354,led pendant,3,0,0,63.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.model=Trendy+Pendant+light&filter.p.m.custom.size=10cm+diameter+2cm+height&filter.p.m.custom.style=Modern&variant=45380374102266,adjustable height pendant light,3,0,0,61
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.model=Trendy+Pendant+light&filter.p.m.custom.size=10cm+diameter+2cm+height&variant=45380374102266,,3,0,0,57.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.size=Dia%2F12cm&variant=45380374102266,12 light pendant,3,0,0,67.3
https://ledsone.co.uk/collections/premium-lighting/products/e27-easy-fit-glass-lamp-shade-for-home-lighting?variant=56359236403586&currency=GBP,,3,0,0,3.3
https://ledsone.co.uk/collections/premium-lighting/products/industrial-metal-pendant-light-with-copper-shade?variant=56318107844994&currency=GBP,copper pendant lights,3,0,0,1.3
https://ledsone.co.uk/collections/premium-lighting/products/natural-rattan-wicker-vintage-industrial-style-single-ceiling-pendant-light-shade-4192?variant=44269044891898&currency=GBP,,3,0,0,1
https://ledsone.co.uk/collections/rattan-lamp/table-lighting,,3,0,0,9.3
https://ledsone.co.uk/collections/recommended-products-seguno/b22-base-bulb,,3,0,0,2
https://ledsone.co.uk/collections/sale/pipe-light-fixture,industrial pipe lighting uk,3,0,0,105.3
https://ledsone.co.uk/collections/top-deals,,3,0,0,8.7
https://ledsone.co.uk/collections/top-sell-ads,,3,0,0,8
https://ledsone.co.uk/collections/vintage-lighting/plug-in-pendant,,3,0,0,10.3
https://ledsone.co.uk/collections/vintage-lighting/products/woven-light-creative-chandeliers-decoration-pendant-light-cage?_pos=2&_fid=3b706a22d&_ss=c,woven light shades,3,0,0,53.3
https://ledsone.co.uk/collections/wall-lights-for-pipe-lights,,3,0,0,5.3
https://ledsone.co.uk/collections/wire-cage-pendant-light/3-head-pendent-off,,3,0,0,7.7
https://ledsone.co.uk/collections/wire-cage-pendant-light/lampshade,,3,0,0,11.3
https://ledsone.co.uk/collections/wire-cage-pendant-light/spider-pendant,,3,0,0,9.3
https://ledsone.co.uk/es/collections/constant-current-transformer,,3,0,0,6
https://ledsone.co.uk/es/collections/glass-lamp-shades,glass for lighting solutions,3,0,0,74.3
https://ledsone.co.uk/es/collections/lampshades/ceiling-lights,,3,0,0,9.3
https://ledsone.co.uk/es/collections/lampshades/wire-cage-wall-lighting,,3,0,0,24.3
https://ledsone.co.uk/es/collections/office-lighting,ledsone,3,0,0,1
https://ledsone.co.uk/es/collections/pendant-lights,ledsone,3,0,0,1
https://ledsone.co.uk/es/collections/pendant-lights/ceiling-pipe-light,,3,0,0,8.3
https://ledsone.co.uk/es/collections/table-lamps,,3,0,0,10.7
https://ledsone.co.uk/nl/collections/all-products-1/products/modern-swan-neck-indoor-wall-light-5772?variant=55016068776322&currency=EUR,,3,0,0,4.3
https://ledsone.co.uk/nl/collections/b22-base-bulb/watt12,,3,0,0,10
https://ledsone.co.uk/nl/collections/drivers-module,,3,0,0,7.7
https://ledsone.co.uk/nl/collections/lampshades/vintage-cables,,3,0,0,11.7
https://ledsone.co.uk/nl/collections/vintage-fitting-best-offer/ceiling-lights-for-kitchen-lights,vintage canteen lights,3,0,0,56
https://ledsone.co.uk/pl-pl/collections/3core-twisted,,3,0,0,5.7
https://ledsone.co.uk/pl-pl/collections/glass-shade-lighting,,3,0,0,12
https://ledsone.co.uk/pl-pl/collections/lampshades/easy-fit-shades,,3,0,0,11
https://ledsone.co.uk/pl-pl/collections/shade-ring,,3,0,0,11
https://ledsone.co.uk/pl-pl/collections/switches-and-sockets,,3,0,0,8
https://ledsone.co.uk/pl-pl/collections/wire-cage-pendant-light,,3,0,0,11
https://ledsone.co.uk/pl/collections/2core-twisted,,3,0,0,16
https://ledsone.co.uk/pl/collections/ceilingrose-hook-plate,,3,0,0,7.3
https://ledsone.co.uk/pl/collections/chandelier-type-ceiling-lights,ceiling light crystal modern,3,0,0,60
https://ledsone.co.uk/pl/collections/conduit-lighting,,3,0,0,9
https://ledsone.co.uk/pl/collections/dc-24v-transformer/dc-24v-transformer,,3,0,0,2
https://ledsone.co.uk/pl/collections/diy-tools,,3,0,0,23.7
https://ledsone.co.uk/pl/collections/kitchen-lights-for-over-table,,3,0,0,59.7
https://ledsone.co.uk/pl/collections/lighting-kit-parts/easy-fit-metal-shade,,3,0,0,16
https://ledsone.co.uk/pl/collections/pulley-wheel-pendant-light,pendant lights with pulleys,3,0,0,45
https://ledsone.co.uk/pl/collections/vintage-cables,,3,0,0,11.7
https://ledsone.co.uk/pl/collections/vintage-cables-off,,3,0,0,35.7
https://ledsone.co.uk/web-pixels@3918e4e0wbf3ac3cepc5707306mb02b36c6/custom/web-pixel-38666490@2/sandbox/modern/collections/vintage-cables/products/5m-black-and-white-color-3-core-twisted-electric-cable-solid-fabric-0-75-mm-4817?_pos=26&_fid=5ed9282d9&_ss=c,oude kleuren stroomdraad,3,0,0,61
https://ledsone.co.uk/blogs/new/pendant-holders-in-interior-design-creating-stylish-and-functional-spaces,,3,0,0,3.3
https://ledsone.co.uk/blogs/new/perfect-chandelier-2026-guide,chandelier,3,0,0,6
https://ledsone.co.uk/es/blogs/new/affordable-home-lighting-2025,lámpara para sala,3,0,0,10
https://ledsone.co.uk/es/blogs/new/conduit-lighting-uk-the-complete-buyers-guide-to-pipe-light-fittings-diy-systems-2026,,3,0,0,21
https://ledsone.co.uk/es/blogs/new/how-to-choose-the-right-led-driver-a-uk-electricians-guide-for-2026,,3,0,0,9
https://ledsone.co.uk/es/blogs/new/ultimate-guide-to-junction-boxes-types-uses-ip-ratings-installation,,3,0,0,9.7
https://ledsone.co.uk/nl/blogs/new/ip-ratings-explained-which-led-driver-do-you-need-for-bathrooms-kitchens-outdoors,,3,0,0,7.3
https://ledsone.co.uk/nl/blogs/new/transformers-for-led-lighting-complete-guide,,3,0,0,10.7
https://ledsone.co.uk/nl/blogs/new/ultimate-guide-to-junction-boxes-types-uses-ip-ratings-installation,,3,0,0,8
https://ledsone.co.uk/pl-pl/blogs/new/uk-lighting-guide-lamps-led-where-to-buy,where should i buy lighting for my home in the uk,3,0,0,15.7
https://ledsone.co.uk/pl-pl/blogs/new/understanding-3-core-electrical-cables-types-uses-and-color-codes,,3,0,0,7.3
https://ledsone.co.uk/pl/blogs/new/ip-ratings-explained-which-led-driver-do-you-need-for-bathrooms-kitchens-outdoors,,3,0,0,5.7
https://ledsone.co.uk/collections/bsell-06/products/pipe-lighting-accessories-iron-floor-flange?variant=37208304877729&currency=GBP,pipe flange,2,1,50.0,4
https://ledsone.co.uk/collections/all/dc-24v-transformers,,2,0,0,8.5
https://ledsone.co.uk/collections/all/dc12v-ip67,,2,0,0,7.5
https://ledsone.co.uk/collections/all/hemp-lights-for-kitchen-lights,,2,0,0,6
https://ledsone.co.uk/collections/all/products/12w-b22-light-bulb-energy-saving-lamp-warm-white-globe?_pos=6&_fid=c5545db83&_ss=c,light bulb package,2,0,0,70
https://ledsone.co.uk/collections/all/products/balloon-shape-brushed-copper?_pos=5&_fid=956fd1583&_ss=c,balloon lampshade,2,0,0,40
https://ledsone.co.uk/collections/all/products/modern-drum-lampshade-rustic-red-colour-retro-style?_pos=12&_fid=3519e0ef1&_ss=c,red drum lampshade,2,0,0,41
https://ledsone.co.uk/collections/all/products/vintage-antique-retro-metal-bulb-socket-lamp-holder-e27-bulb-light-socket-4929?_pos=1&_fid=289d46e6c&_ss=c,vintage bayonet light fitting,2,0,0,26.5
https://ledsone.co.uk/collections/all/wall-lighting,,2,0,0,5.5
https://ledsone.co.uk/collections/all/watt40w,watt light bulb,2,0,0,47
https://ledsone.co.uk/collections/all?filter.p.m.custom.bulb_shapes=Curvy%2FDome,curved led lights,2,0,0,59.5
https://ledsone.co.uk/collections/all?filter.p.m.custom.bulb_shapes=Faceted+Bell,showled chameleon,2,0,0,44
https://ledsone.co.uk/collections/all?filter.p.m.custom.bulb_shapes=Temple-+Dome,lamp dome,2,0,0,48.5
https://ledsone.co.uk/collections/all?filter.p.m.custom.bulb_shapes=Truncated+Cone,pinecone lamp,2,0,0,54
https://ledsone.co.uk/collections/bsell-06/products/25w-e27-light-bulb-energy-saving-lamp-warm-white-globe?variant=44035689513210&currency=GBP,e27 bulb energy efficient,2,0,0,12
https://ledsone.co.uk/collections/bsell-06/products/dc24v-ip67-10w-waterproof-led-driver-power-supply-transformer?variant=31497532178528&currency=GBP,product,2,0,0,1
https://ledsone.co.uk/collections/bsell-06/products/waterproof-dc12v-ip67-15w-led-driver-power-supply-transformer?variant=31497523953760&currency=GBP,ip67 led driver,2,0,0,2
https://ledsone.co.uk/collections/buy-one-get-one-free-1-1/products/6-pack-st64-e27-8w-dimmable-retro-classic-led-filament-bulbs?_pos=8&_fid=aa02b7438&_ss=c,,2,0,0,27.5
https://ledsone.co.uk/collections/cable-tie,,2,0,0,19.5
https://ledsone.co.uk/collections/catalog_lampshades/pendant-lights,,2,0,0,10
https://ledsone.co.uk/collections/catalog_others/3core-twisted,,2,0,0,11
https://ledsone.co.uk/collections/ceiling-flash-lights-off/ceiling-lighting,,2,0,0,13
https://ledsone.co.uk/collections/ceiling-pipe-lights/rattan-lamp,,2,0,0,9
https://ledsone.co.uk/collections/celing-rosre-b/products/vintage-pendant-ceiling-lights-industrial-flush-mount-dome-lamp-shade?variant=40629275230369&currency=GBP,,2,0,0,13.5
https://ledsone.co.uk/collections/chandeliers-lighting/glass-lights-for-cafe-restaurant,,2,0,0,11
https://ledsone.co.uk/collections/constant-current-transformer/transformers,,2,0,0,7
https://ledsone.co.uk/collections/constant-voltage-transformer/dc24v-ip20,,2,0,0,4
https://ledsone.co.uk/collections/decorative-lights/bedroom-lighting,ledsone uk ltd,2,0,0,28
https://ledsone.co.uk/collections/fast-moving-product/e27-base-bulb,,2,0,0,11.5
https://ledsone.co.uk/collections/halloween-sale,,2,0,0,24.5
https://ledsone.co.uk/collections/hemp-rope-lighting/wire-cage-pendant-light,,2,0,0,8.5
https://ledsone.co.uk/collections/indoor-lighting,site:ledsone.co.uk,2,0,0,14.5
https://ledsone.co.uk/collections/lampshades/lampshades,,2,0,0,10
https://ledsone.co.uk/collections/led-driver-transformer,,2,0,0,37.5
https://ledsone.co.uk/collections/led-drivers-led-modules,,2,0,0,38
https://ledsone.co.uk/collections/led-lighting/lighting-accessories,,2,0,0,4
https://ledsone.co.uk/collections/luminous-deals-glow-up-your-savings/products/ceiling-cage-pendant-light?variant=42933257109754&currency=GBP,,2,0,0,7.5
https://ledsone.co.uk/collections/luminous-deals-glow-up-your-savings/products/industrial-vintage-retro-rustic-sconce-wall-light-hanging-sconces-lamp-fitting-fixture-3408?variant=42266121634042&currency=GBP,hanging sconces,2,0,0,6.5
https://ledsone.co.uk/collections/modern-lighting/hemp-rope-lights-any,,2,0,0,11
https://ledsone.co.uk/collections/pendant-lights/products/suspended-ceiling-rose-braided-fabric-flex-rose-gold-pendant-lamp-holder-light-fitting-lighting?variant=41949492904186&shpxid=538e57ca-1d01-45d5-abd3-d951f7fc43b4,,2,0,0,7.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Cone+Shade&filter.p.m.custom.materials=Metal&variant=45380374102266,bespoke y shape led,2,0,0,74.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Cone+Shade&variant=45380374102266,bespoke y shape lights,2,0,0,76.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&filter.p.m.custom.colour=Multi+color&variant=45380373610746,bespoke y shape led,2,0,0,69.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&filter.p.m.custom.lighting_outlet=9+Way&variant=45380374102266,custom octagon suspended led lighting,2,0,0,49
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&filter.p.m.custom.size=Dia%2F23cm&variant=45380374102266,bespoke y shape led,2,0,0,62.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.ceilingrose_type=Round+Shape&filter.p.m.custom.colour=French+Gold&filter.p.m.custom.core=2+Core&filter.p.m.custom.lighting_outlet=3+way&filter.p.m.custom.model=Cage+Pendant&filter.p.m.custom.size=Dia%2F17cm&variant=45380374167802,large round pendant light,2,0,0,62.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.ceilingrose_type=Round+Shape&filter.p.m.custom.colour=French+Gold&filter.p.m.custom.core=Pendant+light&filter.p.m.custom.model=Cage+Pendant&filter.p.m.custom.size=Dia%2F17cm&variant=45380374167802,large round pendant light,2,0,0,59
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.colour=Brushed+Silver&variant=45380373840122,custom y-shape suspended led lighting,2,0,0,57
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.colour=Silver&variant=45380374036730,custom made round lights,2,0,0,47.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.size=Dia%2F23cm&variant=45380374102266,bespoke circular led,2,0,0,50
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.colour=Multi+colour&filter.p.m.custom.core=Ceiling+Light&variant=45380373807354,adjustable ceiling light,2,0,0,60
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.colour=Multi+colour&filter.p.m.custom.core=Pendant+light&variant=45380373807354,square light pendant,2,0,0,40
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round&filter.p.m.custom.size=Dia%2F15cm&variant=45380373676282,,2,0,0,11
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round&variant=45380373905658,custom made round lights,2,0,0,58.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round&variant=45380374135034,bespoke circular led,2,0,0,46
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round+Shape&filter.p.m.custom.colour=Pink&variant=45380373610746,pink lighting sale,2,0,0,42
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round+Shape&filter.p.m.custom.lighting_outlet=1+Way&variant=45380374102266,,2,0,0,23.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Amber&variant=45380373643514,amber pendant lighting,2,0,0,58.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Burgundy&variant=45380373643514,burgundy lights,2,0,0,52.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Green&filter.p.m.custom.core=Pendant+Light&filter.p.m.custom.model=Shade+Pendant&variant=45380373840122,green pendant light,2,0,0,47.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Green&filter.p.m.custom.length=10M&filter.p.m.custom.model=Shade+Pendant&variant=45380373840122,10 light pendant,2,0,0,65.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Green&filter.p.m.custom.model=Shade+Pendant&filter.p.m.custom.style=Industrial&variant=45380373807354,custom pendant lights,2,0,0,61.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Grey&filter.p.m.custom.size=Dia%2F21cm&variant=45380373610746,,2,0,0,12
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Pink&filter.p.m.custom.model=Shade+Pendant&variant=45380374102266,custom pendant lights,2,0,0,49
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Red&filter.p.m.custom.lighting_outlet=1+Way&filter.p.m.custom.size=50cm&variant=45380373545210,,2,0,0,12
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Silver&filter.p.m.custom.materials=Metal&variant=45380374036730,led metal,2,0,0,79
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=White&filter.p.m.custom.materials=Metal&variant=45380373610746,white metal pendant light,2,0,0,62
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.lighting_outlet=5+Way&filter.p.m.custom.model=Trendy+Pendant+light&variant=45380374102266,adjustable pendant lamp,2,0,0,59
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.materials=Metal&filter.p.m.custom.model=Trendy+Pendant+light&variant=45380374102266,adjustable pendant light,2,0,0,55.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.model=Trendy+Pendant+light&filter.p.m.custom.wattage=60W&variant=45380374102266,adjustable pendant lights,2,0,0,56.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&variant=45380373840122,ceiling pendant,2,0,0,62
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Pendant+Light&filter.p.m.custom.lighting_outlet=3+Way&filter.p.m.custom.model=Latest+pendant+shade&variant=45380373905658,suspension led lighting,2,0,0,76.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Pendant+light&filter.p.m.custom.length=5M&filter.p.m.custom.model=Trendy+Pendant+light&variant=45380374102266,,2,0,0,61.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.length=10M&filter.p.m.custom.lighting_outlet=9+Way&variant=45380374102266,custom y-shape suspended led lighting,2,0,0,58
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.lighting_outlet=4+Way&variant=45380373840122,4 light pendant,2,0,0,59.5
https://ledsone.co.uk/collections/pipe-lights-for-cafe-restaurant,,2,0,0,6
https://ledsone.co.uk/collections/premium-lighting/products/100-pack-reusable-cable-ties-black-white-nylon-zip-ties?variant=55554037744002&currency=GBP,heavy duty reusable cable ties,2,0,0,2.5
https://ledsone.co.uk/collections/premium-lighting/products/70mm-ceiling-rose-strap-bracket-strap-brace-plate-with-accessories-light-fixing?variant=43955115622650&currency=GBP,,2,0,0,3
https://ledsone.co.uk/collections/premium-lighting/products/conduit-pipe-wall-light-vintage-industrial-indoor-e27-lamp-fitting-for-indoor-use-1?variant=54859132666242&currency=GBP,,2,0,0,4
https://ledsone.co.uk/collections/premium-lighting/products/premium-led-ceiling-light-fixtures?variant=56096553304450&currency=GBP,,2,0,0,2
https://ledsone.co.uk/collections/premium-lighting/products/round-hemp-fabric-pendant-light-kit-uk-plug-e27-fitting-6026?variant=55117241450882&currency=GBP,,2,0,0,2
https://ledsone.co.uk/collections/premium-lighting/products/strong-packaging-fragile-printed-parcel-adhesive-tape-rolls?variant=45040516628730&currency=GBP,fragile packaging tape,2,0,0,8.5
https://ledsone.co.uk/collections/premium-lighting/products/vintage-retro-industrial-satin-nickel-wall-light-shade-modern-style-high-polished-wall-sconce?variant=42736593240314&currency=GBP,,2,0,0,3
https://ledsone.co.uk/collections/promotions,,2,0,0,7.5
https://ledsone.co.uk/collections/rattan-lamp/pendent-lights,,2,0,0,24
https://ledsone.co.uk/collections/rose-gold-lighting/multi-outlet-lighting,,2,0,0,59
https://ledsone.co.uk/collections/switch,,2,0,0,3.5
https://ledsone.co.uk/collections/value-light?page=19,,2,0,0,12.5
https://ledsone.co.uk/collections/vintage-bulbs/e14-base-bulb,,2,0,0,11.5
https://ledsone.co.uk/collections/vintage-bulbs/indoor-led-lights,,2,0,0,19.5
https://ledsone.co.uk/collections/vintage-lights-for-kitchen-lights/pendant-lights-for-kitchen-lights,kitchen vintage lighting,2,0,0,56.5
https://ledsone.co.uk/collections/wire-cage-pendant,,2,0,0,5
https://ledsone.co.uk/es/collections/b22-led-bulbs,,2,0,0,11.5
https://ledsone.co.uk/es/collections/handles,,2,0,0,6
https://ledsone.co.uk/es/collections/lamp-spare-parts-sales,,2,0,0,9
https://ledsone.co.uk/es/collections/led-pixel-lights-and-accessory,,2,0,0,63
https://ledsone.co.uk/es/collections/sand-papers,,2,0,0,11
https://ledsone.co.uk/es/collections/single-outlet-ceiling-rose,ceiling rose,2,0,0,23
https://ledsone.co.uk/es/collections/vintage-bulbs/vintage-bulb,,2,0,0,5.5
https://ledsone.co.uk/nl/collections/2core-round,,2,0,0,12.5
https://ledsone.co.uk/nl/collections/cafe-restaurants/latest-addition,,2,0,0,51
https://ledsone.co.uk/nl/collections/ceiling-lights-for-office-lights,,2,0,0,6.5
https://ledsone.co.uk/nl/collections/ceramic-holders,,2,0,0,11.5
https://ledsone.co.uk/nl/collections/constant-current-transformer,,2,0,0,8.5
https://ledsone.co.uk/nl/collections/decking-tiles,interlocking deck tiles,2,0,0,4.5
https://ledsone.co.uk/nl/collections/fitting-items,,2,0,0,8
https://ledsone.co.uk/nl/collections/glow-up-collection,,2,0,0,10.5
https://ledsone.co.uk/nl/collections/led-panels/led-lighting,,2,0,0,49
https://ledsone.co.uk/nl/collections/pipe-lighting/pipe-lighting-ideas,pipework lighting,2,0,0,37
https://ledsone.co.uk/nl/collections/vintage-lighting/single-wall-lights,,2,0,0,9
https://ledsone.co.uk/pl-pl/collections/cafe-restaurants/pendant-ceiling-lights,,2,0,0,12.5
https://ledsone.co.uk/pl-pl/collections/ceilingrose-hook-plate/ceilingrose-hook-plate,,2,0,0,21.5
https://ledsone.co.uk/pl-pl/collections/country-house,western light fixture,2,0,0,28.5
https://ledsone.co.uk/pl-pl/collections/e14-bulb-holder,,2,0,0,15.5
https://ledsone.co.uk/pl-pl/collections/fabric-lighting-cable,,2,0,0,42
https://ledsone.co.uk/pl-pl/collections/led-drivers-led-modules,,2,0,0,8
https://ledsone.co.uk/pl-pl/collections/led-transformers,,2,0,0,9
https://ledsone.co.uk/pl-pl/collections/wire-cage-pendant-light/3-head-pendent-off,,2,0,0,10.5
https://ledsone.co.uk/pl/collections/artificial-flower-pots,flower pots and artificial flowers,2,0,0,31
https://ledsone.co.uk/pl/collections/b22-base-bulb/vintage-bulb,,2,0,0,24
https://ledsone.co.uk/pl/collections/brushed-lighting/spider-pendant,,2,0,0,7.5
https://ledsone.co.uk/pl/collections/catalog_lampshades/easy-fit-shades,,2,0,0,12
https://ledsone.co.uk/pl/collections/ceiling-lighting/glass-lights-for-cafe-restaurant,,2,0,0,12.5
https://ledsone.co.uk/pl/collections/ceiling-pipe-lights/kitchen-lighting,,2,0,0,19.5
https://ledsone.co.uk/pl/collections/conduit-3-4-inch-system,,2,0,0,5.5
https://ledsone.co.uk/pl/collections/constant-current-transformer/led-transformers,,2,0,0,6
https://ledsone.co.uk/pl/collections/glass-wall-lights,,2,0,0,44
https://ledsone.co.uk/pl/collections/handles,,2,0,0,28.5
https://ledsone.co.uk/pl/collections/latest-pendent-shade/lampshade,,2,0,0,9
https://ledsone.co.uk/pl/collections/pattern-shade/lamp-shades,pattern light shade,2,0,0,13
https://ledsone.co.uk/pl/collections/pipe,,2,0,0,9
